"差分更新方法","廃盤","品目区分","商品コード","商品名","商品名（カナ）","標準原価","通貨【標準取引通貨：仕入先マスタ】","単位容積","単位重量","関税率","消費税区分【消費税区分マスタ】","消費税率【消費税区分マスタ】","仕入先コード【仕入先マスタ 一覧】","仕入先名【仕入先マスタ 一覧】","仕入先ID","商品ID","消費税区分ID","食品検査対象","中分類ID","中分類名","大分類名","大分類ID","作成者","作成日時","更新者","更新日時"
,"false","SKU","6339999","木製ゲイトバリアフリー 取説","モクセイゲイトバリアフリートセツ",,"USD",,,,,,"000633","Kidco","135","2141",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350001","カラフルボール 100P","カラフルボール100P","4.45","USD","0.034",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2142",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350002","キッズフィールド わくわくボールハウス","キッズフィールドワクワクボールハウス","12.15","USD","0.0403392",,"0.039",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2143",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350003","キッズフィールド わくわくバスケット・ボールハウス","キッズフィールドワクワクバスケット・ボールハウス","13.75","USD","0.03762",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2144",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350004","キッズフィールド わくわくトンネル・ボールハウス","キッズフィールドワクワクトンネル・ボールハウス","19.85","USD","0.043436736",,"0.039",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2145",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350005","わくわくボールテント かえる","ワクワクボールテントカエル","11.05","USD","0.0376",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2146",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350006","わくわくボールテント きりん","ワクワクボールテントキリン","11.05","USD","0.0376",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2147",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350007","わくわくボールテント くるま","ワクワクボールテントクルマ","11.05","USD","0.0434",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2148",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350008","カラフルボール 50P","カラフルボール50P","1.75","USD","0.0153",,"0.039",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2149",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6350009","ハロウィンボール","ハロウィンボール","4.45","USD","0.034",,"0",,,"000635","Freeda Moore Ind. Co.Ltd.","137","2150",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6360001","クリエイティブ マルチチェア","クリエイティブマルチチェア","10","USD","0.0276666",,"0",,,"000636","Creative Baby","138","2151",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6360002","EC はらぺこあおむし 2 in 1 ウォーカー","ECハラぺこあおむし2in1ウォーカー","25.49","USD","0.0754",,"0",,,"000636","Creative Baby","138","2152",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6360003","EC はらぺこあおむし ジャンパー","ECハラぺこあおむしジャンパー","43.47","USD","0.078",,"0",,,"000636","Creative Baby","138","2153",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6360004","EC ブースターシート","ECブースターシート","14.39","USD","0.028",,"0",,,"000636","Creative Baby","138","2154",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6370001","マジックベッド ファンタジードット","マジックベッドファンタジードット","61","USD","0.069265625",,,,,"000637","Yooplaboom SARL (Magicbed)","139","2155",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6370002","マジックベッド アトモスフィアブルー","マジックベッドアトモスフィアブルー","61","USD","0.069265625",,,,,"000637","Yooplaboom SARL (Magicbed)","139","2156",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6370003","マジックベッド アトモスフィアチョコレート","マジックベッドアトモスフィアチョコレート","61","USD","0.069265625",,,,,"000637","Yooplaboom SARL (Magicbed)","139","2157",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380001","EC ベビーカーベルトカバー あおむし","ECベビーカーベルトカバーアオムシ","2.4","USD","0.00072",,"0.047",,,"000638","HIS Juvenile","140","2158",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380002","EC ネックサポート","ECネックサポート","3","USD","0.0072",,"0.038",,,"000638","HIS Juvenile","140","2159",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380003","EC バックパックハーネス エレファント","ECバックパックハーネスエレファント","5.2","USD","0.0032",,"0.047",,,"000638","HIS Juvenile","140","2160",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380004","EC ベビーカーベルトカバー バタフライ","ECベビーカーベルトカバーバタフライ","2.2","USD","0.00072",,"0.047",,,"000638","HIS Juvenile","140","2161",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380005","EC ネックサポートⅡ","ECネックサポートⅡ","3","USD","0.0072",,"0.038",,,"000638","HIS Juvenile","140","2162",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380006","EC はらぺこあおむし ロールシェイド 2P","ECハラぺこあおむしロールシェイド2P","5.9","USD","0.002964",,"0.039",,,"000638","HIS Juvenile","140","2163",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380007","EC はらぺこあおむし だっこひも ベルトカバー リバーシブル","ECハラぺこあおむしダッコヒモベルトカバーリバーシブル","3.12","USD","0.0005",,"0",,,"000638","HIS Juvenile","140","2164",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380008","EC はらぺこあおむし フットマフ","ECハラぺこあおむしフットマフ","15.5","USD","0.021",,"0",,,"000638","HIS Juvenile","140","2165",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380009","EC はらぺこあおむし ベビーカークッションシート","ECハラぺこあおむしベビーカークッションシート","4.5","USD","0.006",,"0",,,"000638","HIS Juvenile","140","2166",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380010","EC はらぺこあおむし ベビーカーレインカバー","ECハラぺこあおむしベビーカーレインカバー","6","USD","0.002059",,"0",,,"000638","HIS Juvenile","140","2167",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380011","EC はらぺこあおむし バックシートミラー","ECハラぺこあおむしバックシートミラー","6.22","USD","0.00586",,"0.039",,,"000638","HIS Juvenile","140","2168",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380012","EC はらぺこあおむし ぴたっとサンシェード","ECハラぺこあおむしピタットサンシェード","2.43","USD","0.0016",,"0",,,"000638","HIS Juvenile","140","2169",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380013","EC はらぺこあおむし セーフティサイン アップル","ECハラぺこあおむしセーフティサインアップル","0.83","USD","0.001",,"0",,,"000638","HIS Juvenile","140","2170",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380014","EC はらぺこあおむし セーフティサイン サニー","ECハラぺこあおむしセーフティサインサニー","0.83","USD","0.001",,"0",,,"000638","HIS Juvenile","140","2171",,"false","61","B品","輸出","14","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380015","EC セーフティサインアソート(アップル&サニー)","ECセーフティサインアソート(アップル&サニー)",,"USD",,,"0",,,"000638","HIS Juvenile","140","2172",,"false","23","ハラペコアオムシ","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6380016","EC はらぺこあおむし ベビーカーシートライナー","ECハラぺこあおむしベビーカーシートライナー","4.4","USD","0.002",,"0",,,"000638","HIS Juvenile","140","2173",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380017","EC NEW だっこひも ベルトカバー ドット柄","ECNEWダッコヒモベルトカバードットガラ","3.3","USD","0.0005",,"0.047",,,"000638","HIS Juvenile","140","2174",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380018","EC NEW ベビーカーレインカバー ドット柄","ECNEWベビーカーレインカバードットガラ","6.75","USD","0.002059",,"0",,,"000638","HIS Juvenile","140","2175",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380019","EC はらぺこあおむし フロアマット(B&W)","ECハラぺこあおむしフロアマット(B&W)","14.3","USD","0.0325",,"0",,,"000638","HIS Juvenile","140","2176",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380020","EC ハーネス付き キッズリュック ABC","ECハーネスツキキッズリュックABC","4.5","USD","0.0058",,"0",,,"000638","HIS Juvenile","140","2177",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6380021","EC ハーネス付き キッズリュック レインボー","ECハーネスツキキッズリュックレインボー","4.5","USD","0.0058",,"0",,,"000638","HIS Juvenile","140","2178",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6381000","ひつじのショーン 抱っこひもベルトカバー","ヒツジノショーンダッコヒモベルトカバー","3.12","USD","0.0005",,"0.002",,,"000638","HIS Juvenile","140","2179",,"false","25","ヒツジノショーン","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6381001","SS セーフティサイン ショーン","SSセーフティサインショーン","0.83","USD","0.001",,"0",,,"000638","HIS Juvenile","140","2180",,"false","25","ヒツジノショーン","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:44"
,"false","SKU","6381002","SS セーフティサイン ショーン&ビッツァー","SSセーフティサインショーン&ビッツァー","0.83","USD","0.001",,"0",,,"000638","HIS Juvenile","140","2181",,"false","25","ヒツジノショーン","ライセンス","5","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:45"
,"false","SKU","6381003","ひつじのショーン ピタッとサンシェード","ヒツジノショーンピタットサンシェード","1.29","USD","0.0016",,"0.039",,,"000638","HIS Juvenile","140","2182",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390001","FLIPPA スマートローチェア グリーン","FLIPPAスマートローチェアグリーン","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2183",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390002","FLIPPA スマートローチェア ブルー","FLIPPAスマートローチェアブルー","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2184",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390003","FLIPPA スマートローチェア ピンク","FLIPPAスマートローチェアピンク","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2185",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390004","FLIPPA スマートローチェア オレンジ","FLIPPAスマートローチェアオレンジ","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2186",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390005","FLIPPA スマートローチェア レッド","FLIPPAスマートローチェアレッド","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2187",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390006","FLIPPA スマートローチェア パープル","FLIPPAスマートローチェアパープル","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2188",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6390007","FLIPPA スマートローチェア グレー","FLIPPAスマートローチェアグレー","18.5","USD","0.028",,"0",,,"000639","Transtek　646（Flippa)","141","2189",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6400001","Tuffo ふわふわファミリーマット マルチストライプ","Tuffoフワフワファミリーマットマルチストライプ","17","USD","0.01622",,,,,"000640","Tuffo","142","2190",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6400002","Tuffo ふわふわファミリーマット ドット","Tuffoフワフワファミリーマットドット","17","USD","0.01622",,,,,"000640","Tuffo","142","2191",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6410001","ぬけないゾー(5ポイント プラス)","ヌケナイゾー(5ポイントプラス)","5.8","USD","0.00259",,"0.047",,,"000641","Systematic Strategy LTD.","143","2192",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6410002","NEW ぬけないぞー","NEWヌケナイゾー","6.3","USD","0.00259",,"0",,,"000641","Systematic Strategy LTD.","143","2193",,"false","33","ソノ他車内","車内用品","7","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/05/22 10:48:45"
,"false","SKU","6420001","Meinkind バンビーノ 04 レッド","Meinkindバンビーノ04レッド","35.86","USD","0.16",,"0",,,"000642","Meinkind Producs","144","2194",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
,"false","SKU","6420002","Meinkind バンビーノ 04 パープル","Meinkindバンビーノ04パープル","35.86","USD","0.16",,"0",,,"000642","Meinkind Producs","144","2195",,"false",,,,,"池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57","池水法弘(ikemizu_norihiro)","2026/04/10 17:07:57"
